	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
1034	Audi	A3 35 TFSI Premium Plus	2180000	2018	77590	Petrol	Automatic	Delhi	Blue	First	Individual	1395 cc	148 bhp @ 5000 rpm	250 Nm @ 1500 rpm	FWD	4456.0	1796.0	1416.0	5.0	50.0
1035	Ford	Mustang GT Fastback 5.0L v8	8000000	2017	25000	Petrol	Automatic	Chennai	Black	Third	Individual	4951 cc	396 bhp @ 6500 rpm	515 Nm @ 4250 rpm	RWD	4784.0	2080.0	1391.0	4.0	60.9
1039	Maruti Suzuki	DZire ZXi Plus AMT	735000	2018	42000	Petrol	Automatic	Mumbai	Blue	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3995.0	1735.0	1515.0	5.0	37.0
1040	Skoda	Rapid Style 1.6 MPI AT	900000	2018	55000	Petrol	Automatic	Pune	Grey	Second	Individual	1598 cc	104 bhp @ 5200 rpm	153 Nm @ 3750 rpm	FWD	4413.0	1699.0	1466.0	5.0	55.0
1041	Skoda	Superb Elegance 1.8 TSI AT	795000	2014	53000	Petrol	Automatic	Delhi	White	Second	Individual	1798 cc	158 bhp @ 4500 rpm	250 Nm @ 1500 rpm	FWD	4838.0	1817.0	1482.0	5.0	60.0
1046	Lexus	LX SUV Petrol	2100000	2007	34000	Petrol	Automatic	Mumbai	Maroon	Second	Corporate									
1049	Porsche	Macan S [2019-2020]	7500000	2020	38000	Petrol	Automatic	Ahmedabad	Blue	First	Individual	2995 cc	349 bhp @ 5400 rpm	480 Nm @ 1360 rpm	AWD	4696.0	1923.0	1624.0	5.0	65.0
1051	Maruti Suzuki	Wagon R VXI	390000	2018	66794	Petrol	Manual	Kolkata	Others	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3599.0	1495.0	1700.0	5.0	35.0
1052	Porsche	Macan Base [2019-2020]	9000000	2019	27000	Petrol	Automatic	Hyderabad	Red	First	Corporate	1984 cc	248 bhp @ 5000 rpm	370 Nm @ 1600 rpm	AWD	4696.0	1923.0	1624.0	5.0	65.0
1053	Maruti Suzuki	Baleno Zeta 1.2 AT	675000	2017	35616	Petrol	Automatic	Pune	Blue	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1054	Maruti Suzuki	Eeco 5 STR [2014-2019]	320000	2015	64000	Petrol	Manual	Ranchi	Blue	First	Individual	1196 cc	73 bhp @ 6000 rpm	101 Nm @ 3000 rpm	RWD	3675.0	1475.0	1800.0	5.0	40.0
1055	Maruti Suzuki	Baleno Zeta 1.2 AT	840000	2020	7000	Petrol	Automatic	Chennai	Maroon	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1056	Maruti Suzuki	Wagon R VXI	310000	2015	45000	Petrol	Manual	Ranchi	Brown	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3599.0	1495.0	1700.0	5.0	35.0
1057	Maruti Suzuki	Ertiga LXI	795000	2017	9000	Petrol	Manual	Delhi	Grey	First	Individual	1373 cc	94 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4296.0	1695.0	1685.0	7.0	45.0
1059	Toyota	Glanza G	860000	2021	11030	Petrol	Manual	Bangalore	Blue	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3995.0	1745.0	1510.0	5.0	37.0
1060	Hyundai	i10 Magna 1.2 Kappa2	390000	2015	49123	Petrol	Manual	Patna	White	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1063	Mercedes-Benz	S-Class 280 AT	1200000	2000	65000	Petrol	Automatic	Dehradun	Yellow	Second	Individual									
1065	Maruti Suzuki	S-Presso VXi	475000	2021	7942	Petrol	Manual	Thane	Red	First	Individual	998 cc	67 bhp @ 5500 rpm	90 Nm @ 3500 rpm	FWD	3565.0	1520.0	1564.0	5.0	27.0
1066	Maruti Suzuki	Alto 800 Lxi	265000	2017	52100	Petrol	Manual	Lucknow	White	First	Individual	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3395.0	1490.0	1475.0	5.0	35.0
1070	Jeep	Compass Sport 1.4 Petrol	1748999	2021	25700	Petrol	Manual	Karnal	Black	First	Corporate	1368 cc	160 bhp @ 5500 rpm	250 Nm @ 2500 rpm	FWD	4395.0	1818.0	1640.0	5.0	60.0
1072	Hyundai	Elite i20 Asta 1.2 (O) [2016]	690000	2017	17268	Petrol	Manual	Nashik	Red	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1073	Maruti Suzuki	Baleno Zeta 1.2	561000	2017	68000	Petrol	Manual	Noida	Brown	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1074	Hyundai	i20 Asta 1.2	299000	2011	30000	Petrol	Manual	Panvel	Blue	Third	Individual									
1076	Maruti Suzuki	Swift DZire VXI AT	595000	2017	44100	Petrol	Automatic	Mumbai	Silver	First	Corporate	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1078	Hyundai	i20 Asta 1.2	235000	2009	115000	Petrol	Manual	Coimbatore	Blue	Third	Individual	1197 cc	80@5200	112@4000		3940.0	1710.0	1505.0	5.0	45.0
1079	Hyundai	i20 Magna (O) 1.2	450000	2014	23000	Petrol	Manual	Ahmedabad	Brown	First	Individual	1197 cc	83 bhp @ 6000 rpm	113.796 Nm @ 4000 rpm	FWD	3995.0	1710.0	1505.0	5.0	45.0
1083	Kia	Seltos GTX Plus 1.4 DCT	1850000	2020	7000	Petrol	Automatic	Bangalore	Black	First	Individual	1353 cc	138 bhp @ 6000 rpm	242 Nm @ 1500 rpm	FWD	4315.0	1800.0	1645.0	5.0	50.0
1084	Hyundai	Elantra SX (O) 2.0 AT	1175000	2017	24000	Petrol	Automatic	Mumbai	White	First	Individual	1999 cc	150 bhp @ 6200 rpm	192 Nm @ 4000 rpm	FWD	4620.0	1800.0	1465.0	5.0	50.0
1085	Maruti Suzuki	Wagon R VXi	250000	2012	68000	Petrol	Manual	Kanpur	White	First	Individual	998 cc	68@6200	90@3500		3539.0	1495.0	1700.0	5.0	35.0
1086	Hyundai	Accent Executive	400000	2015	41273	Petrol	Manual	Mumbai	White	First	Individual	1495 cc	94 bhp @ 5500 rpm	125 Nm @ 3500 rpm	FWD	4250.0	1670.0	1370.0	5.0	45.0
1089	Hyundai	i10 Sportz 1.2 Kappa2	395000	2016	28000	Petrol	Manual	Mumbai	Maroon	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1090	Maruti Suzuki	S-Presso VXi Plus	425000	2021	38848	Petrol	Manual	Panchkula	Silver	First	Individual	998 cc	67 bhp @ 5500 rpm	90 Nm @ 3500 rpm	FWD	3565.0	1520.0	1564.0	5.0	27.0
1093	Maruti Suzuki	Swift DZire LXI (O)	421000	2017	69000	Petrol	Manual	Faridabad	Grey	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1094	Hyundai	i20 Active 1.2 SX	560000	2016	22700	Petrol	Manual	Mumbai	Red	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1760.0	1555.0	5.0	45.0
1095	Honda	Civic 1.8V MT	777000	2014	9212	Petrol	Manual	Patna	Grey	First	Individual									
1098	Maruti Suzuki	Ciaz Alpha 1.4 MT	899000	2018	13066	Petrol	Manual	Bangalore	Grey	First	Individual	1373 cc	91 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1100	Maruti Suzuki	S-Presso VXi (O)	425000	2019	53241	Petrol	Manual	Mirzapur	Grey	First	Individual	998 cc	67 bhp @ 5500 rpm	90 Nm @ 3500 rpm	FWD	3565.0	1520.0	1564.0	5.0	27.0
1101	MINI	Countryman Cooper S JCW Inspired	3875000	2021	12000	Petrol	Automatic	Delhi	Green	First	Individual	1998 cc	189 bhp @ 4400 rpm	280 Nm @ 1350 rpm	FWD	4299.0	1822.0	1557.0	5.0	47.0
1102	Honda	City 1.5 S MT	500000	2013	65000	Petrol	Manual	Chennai	Brown	First	Individual	1497 cc	116 bhp @ 6600 rpm	146 Nm @ 4800 rpm	FWD	4440.0	1695.0	1485.0	5.0	42.0
1104	Toyota	Innova 2.7 ZX AT 7 STR	1789999	2017	49000	Petrol	Automatic	Delhi	Maroon	Second	Individual	2694 cc	164 bhp @ 5200 rpm	245 Nm @ 4000 rpm	RWD	4735.0	1830.0	1795.0	7.0	65.0
1105	Hyundai	Eon 1.0 Kappa Magna + [2014-2016]	240000	2013	64000	Petrol	Manual	Faizabad	White	First	Individual	998 cc	68 bhp @ 6200 rpm	94 Nm @ 3500 rpm	FWD	3515.0	1500.0	1510.0	5.0	32.0
1106	Volkswagen	Polo Comfortline 1.2L (P)	240000	2010	78000	Petrol	Manual	Ludhiana	White	Second	Individual									
1108	Maruti Suzuki	Baleno Alpha Automatic	775000	2018	39000	Petrol	Automatic	Mumbai	Red	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3995.0	1745.0	1510.0	5.0	37.0
1110	Hyundai	Grand i10 Magna AT 1.2 Kappa VTVT	549000	2018	53000	Petrol	Automatic	Hyderabad	White	Second	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1113	Hyundai	Elite i20 Sportz 1.2 [2016-2017]	645000	2019	35000	Petrol	Manual	Mumbai	Grey	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1116	Honda	City V CVT Petrol [2017-2019]	1340000	2021	11000	Petrol	Automatic	Mumbai	Black	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1117	Maruti Suzuki	Swift ZXi Plus [2018-2019]	840000	2020	11000	Petrol	Manual	Bangalore	White	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3840.0	1735.0	1530.0	5.0	37.0
1118	Maruti Suzuki	Swift DZire VXI	525000	2014	102000	Petrol	Manual	Salem	Grey	Second	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1119	Maruti Suzuki	Eeco 7 STR STD (O)	625000	2022	7000	Petrol	Manual	Hyderabad	Grey	First	Individual	1196 cc	72 bhp @ 6000 rpm	98 Nm @ 3000 rpm	RWD	3675.0	1475.0	1825.0	7.0	40.0
1120	Hyundai	Eon Sportz	215000	2012	20000	Petrol	Manual	Mumbai	Grey	First	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
1121	Hyundai	Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018]	595000	2019	25000	Petrol	Manual	Hyderabad	Silver	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1122	Audi	A4 Premium Plus 40 TFSI	4150000	2022	22000	Petrol	Automatic	Delhi	White	First	Individual	1984 cc	188 bhp @ 4200 rpm	320 Nm @ 1450 rpm	FWD	4762.0	1847.0	1433.0	5.0	54.0
1124	Ford	Ecosport Titanium 1.5 Ti-VCT	550000	2013	47000	Petrol	Manual	Indore	Black	First	Individual	1499 cc	109 bhp @ 6300 rpm	140 Nm @ 4400 rpm	FWD	3999.0	1765.0	1708.0	5.0	52.0
1129	Volkswagen	Polo Comfortline 1.2L (P)	565000	2014	72782	Petrol	Manual	Bangalore	Grey	First	Individual	1198 cc	74 bhp @ 5400 rpm	110 Nm @ 3750 rpm	FWD	3970.0	1682.0	1453.0	5.0	45.0
1130	Maruti Suzuki	Alto VXi [2014-2019]	369000	2017	16800	Petrol	Manual	Mumbai	Grey	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3545.0	1490.0	1475.0	5.0	35.0
1131	Toyota	Yaris V CVT	1090000	2019	40900	Petrol	Automatic	Pune	Red	First	Corporate	1496 cc	106 bhp @ 6000 rpm	140 Nm @ 4200 rpm	FWD	4425.0	1730.0	1495.0	5.0	42.0
1132	Honda	WR-V VX MT Petrol	580000	2017	39000	Petrol	Manual	Guwahati	White	First	Corporate	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3999.0	1734.0	1601.0	5.0	40.0
1135	Honda	Amaze 1.2 SX i-VTEC	540000	2017	38700	Petrol	Manual	Meerut	Maroon	First	Individual	1198 cc	87 bhp @ 6000 rpm	109 Nm @ 4500 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
1136	Maruti Suzuki	XL6 Zeta MT Petrol	1245000	2021	7239	Petrol	Manual	Udupi	White	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4445.0	1775.0	1700.0	6.0	45.0
1137	BMW	3-Series 330i M Sport Edition	4749000	2020	14000	Petrol	Automatic	Mumbai	White	First	Individual	1998 cc	248 bhp @ 5200 rpm	350 Nm @ 1450 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
1138	Hyundai	Grand i10 Sports Edition 1.2L Kappa VTVT	365000	2014	76000	Petrol	Manual	Ernakulam	White	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1142	Tata	Tiago Revotron XM (O) [2016-2019]	400000	2018	91460	Petrol	Manual	Kanpur	Black	First	Individual	1199 cc	84 bhp @ 6000 rpm	114 Nm @ 3500 rpm	FWD	3746.0	1647.0	1535.0	5.0	35.0
1147	Volkswagen	Vento Highline Plus 1.2 (P) AT 16 Alloy	775000	2017	60500	Petrol	Automatic	Surat	White	First	Individual	1197 cc	103 bhp @ 5000 rpm	175 Nm @ 1500 rpm	FWD	4390.0	1699.0	1467.0	5.0	55.0
1152	Toyota	Corolla Altis 1.8 G	375000	2011	77000	Petrol	Manual	Faridabad	Silver	First	Individual	1794 cc	132@6000	170@4200	FWD	4540.0	1760.0	1480.0	5.0	55.0
1153	Hyundai	Verna Fluidic 1.6 VTVT SX AT	645000	2015	58200	Petrol	Automatic	Mumbai	Silver	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1155	Maruti Suzuki	Celerio ZXi	509999	2015	42000	Petrol	Manual	Bangalore	White	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1156	Hyundai	Elantra 1.8 SX AT	545000	2013	63000	Petrol	Automatic	Mumbai	Silver	First	Individual	1797 cc	147 bhp @ 6500 rpm	177 Nm @ 4700 rpm	FWD	4530.0	1775.0	1470.0	5.0	56.0
1157	Honda	City V	835000	2018	42855	Petrol	Manual	Pune	Brown	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1159	Maruti Suzuki	Celerio VXi [2019-2020]	540000	2019	34000	Petrol	Manual	Chennai	White	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3695.0	1600.0	1560.0	5.0	35.0
1160	Kia	Seltos HTK Plus 1.5 iMT	1475000	2022	9500	Petrol	Manual	Delhi	White	First	Individual	1497 cc	113 bhp @ 6300 rpm	144 Nm @ 4500 rpm	FWD	4315.0	1800.0	1637.0	5.0	50.0
1163	Hyundai	Verna Fluidic 1.6 VTVT SX Opt AT	475000	2014	72900	Petrol	Automatic	Mumbai	Blue	Second	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1164	Audi	Q8 Celebration	9900000	2021	28000	Petrol	Automatic	Hyderabad	Silver	First	Individual	2995 cc	335 bhp @ 5000 rpm	500 Nm @ 1370 rpm	AWD	4986.0	1995.0	1705.0	5.0	85.0
1165	Maruti Suzuki	Swift LXi	650000	2022	6000	Petrol	Manual	Delhi	White	First	Individual	1197 cc	89 bhp @ 6000 rpm	113 Nm @ 4400 rpm	FWD	3845.0	1735.0	1530.0	5.0	37.0
1167	Hyundai	i10 Sportz 1.2 AT Kappa2	370000	2013	41000	Petrol	Automatic	Pune	White	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1168	Honda	City VX (O) MT BL	875000	2018	50000	Petrol	Manual	Patna	Silver	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1171	Jeep	Compass Model S (O) 1.4 Petrol DCT	2700000	2021	17000	Petrol	Automatic	Delhi	Blue	First	Individual	1368 cc	161 bhp @ 5500 rpm	250 Nm @ 2500 rpm	FWD	4405.0	1818.0	1640.0	5.0	60.0
1173	Maruti Suzuki	Wagon R VXi 1.0 [2019-2019]	540000	2021	22000	Petrol	Manual	Gorakhpur	White	First	Individual					3655.0	1620.0	1675.0	5.0	32.0
1174	Skoda	Rapid Style 1.6 MPI AT	1099000	2018	20690	Petrol	Automatic	Bangalore	Red	First	Individual	1598 cc	104 bhp @ 5200 rpm	153 Nm @ 3750 rpm	FWD	4413.0	1699.0	1466.0	5.0	55.0
1176	Hyundai	Creta 1.6 SX Plus AT Petrol	1299000	2018	50000	Petrol	Automatic	Mumbai	White	First	Individual	1591 cc	122 bhp @ 6400 rpm	154 Nm @ 4850 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1178	BMW	X6 xDrive40i M Sport	10800000	2021	20000	Petrol	Automatic	Chandigarh	Red	First	Individual	2998 cc	335 bhp @ 5500 rpm	450 Nm @ 1500 rpm	AWD	4935.0	2004.0	1696.0	5.0	83.0
1179	Maruti Suzuki	XL6 Alpha AT Petrol	1190000	2020	47248	Petrol	Automatic	Jaipur	Blue	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4445.0	1775.0	1700.0	6.0	45.0
1180	Tata	Tigor XZA Plus	795000	2021	9000	Petrol	Automatic	Pune	Brown	First	Individual	1199 cc	84 bhp @ 6000 rpm	113 Nm @ 3300 rpm	FWD	3993.0	1677.0	1532.0	5.0	35.0
1183	Hyundai	Creta E Plus 1.6 Petrol	1050000	2018	34841	Petrol	Manual	Hyderabad	White	First	Individual	1591 cc	122 bhp @ 6400 rpm	151 Nm @ 4850 rpm	FWD	4270.0	1780.0	1665.0	5.0	55.0
1184	Hyundai	i20 Magna 1.2	385000	2014	46000	Petrol	Manual	Hyderabad	Maroon	First	Individual	1197 cc	83 bhp @ 6000 rpm	113.796 Nm @ 4000 rpm	FWD	3995.0	1710.0	1505.0	5.0	45.0
1187	Maruti Suzuki	Swift VXi [2014-2017]	625000	2020	58736	Petrol	Manual	Kollam	Blue	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1188	Maruti Suzuki	Ciaz Alpha Hybrid 1.5 [2018-2020]	910000	2019	34000	Petrol	Manual	Delhi	Blue	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1190	Hyundai	Elite i20 Magna 1.2 [2016-2017]	585000	2017	47000	Petrol	Manual	Delhi	Grey	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1192	Hyundai	Elite i20 Asta 1.2 IVT	1075000	2021	12020	Petrol	Automatic	Mumbai	White	First	Individual	1197 cc	87 bhp @ 6000 rpm	115 Nm @ 1500 rpm	FWD	3995.0	1775.0	1505.0	5.0	37.0
1201	Datsun	Go Plus T	335000	2017	34000	Petrol	Manual	Lucknow	Brown	First	Individual	1198 cc	67 bhp @ 5000 rpm	104 Nm @ 4000 rpm	FWD	3995.0	1635.0	1490.0	7.0	35.0
1202	Hyundai	Venue SX 1.0 Turbo iMT	1185000	2021	10700	Petrol	Manual	Jaipur	White	First	Individual	998 cc	118 bhp @ 6000 rpm	172 Nm @ 1500 rpm	FWD	3995.0	1770.0	1605.0	5.0	45.0
1203	Hyundai	Elite i20 Sportz 1.2 IVT	894999	2021	25000	Petrol	Automatic	Mumbai	White	First	Individual	1197 cc	87 bhp @ 6000 rpm	115 Nm @ 1500 rpm	FWD	3995.0	1775.0	1505.0	5.0	37.0
1204	Honda	Amaze 1.2 S CVT Petrol [2018-2020]	650000	2019	54000	Petrol	Automatic	Varanasi	White	Second	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3995.0	1695.0	1501.0	5.0	35.0
1208	Skoda	Kushaq Style 1.0L TSI MT	1600000	2022	1300	Petrol	Manual	Mumbai	Red	First	Individual	999 cc	114 bhp @ 5000 rpm	178 Nm @ 1750 rpm	FWD	4225.0	1760.0	1612.0	5.0	50.0
1209	Hyundai	Verna 1.6 VTVT SX (O)	1175000	2019	20000	Petrol	Manual	Delhi	Black	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4375.0	1700.0	1475.0	5.0	43.0
1214	Maruti Suzuki	Swift VXi [2014-2017]	695000	2019	46027	Petrol	Manual	Hyderabad	Blue	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1215	Toyota	Yaris J CVT [2018-2020]	875000	2018	23148	Petrol	Automatic	Bangalore	Red	First	Individual	1496 cc	106 bhp @ 6000 rpm	140 Nm @ 4200 rpm	FWD	4425.0	1730.0	1495.0	5.0	42.0
1216	Skoda	Octavia 1.8 TSI Style Plus AT [2017]	1495000	2017	28000	Petrol	Automatic	Mumbai	Grey	First	Individual	1798 cc	177 bhp @ 5100 rpm	250 Nm @ 1250 rpm	FWD	4670.0	1814.0	1476.0	5.0	50.0
1217	Maruti Suzuki	Swift ZXi AMT [2018-2019]	725000	2019	11874	Petrol	Automatic	Pune	White	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3840.0	1735.0	1530.0	5.0	37.0
1218	Hyundai	Creta E Plus 1.6 Petrol	875000	2017	50000	Petrol	Manual	Mumbai	Silver	First	Individual	1591 cc	122 bhp @ 6400 rpm	154 Nm @ 4850 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1223	Honda	City V	600000	2014	75574	Petrol	Manual	Jaipur	Others	Second	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1225	Hyundai	i10 Sportz 1.2 Kappa2	315000	2012	75000	Petrol	Manual	Pune	White	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1226	Ford	Ecosport Trend 1.5 Ti-VCT	775000	2019	14095	Petrol	Manual	Delhi	White	First	Individual	1499 cc	109 bhp @ 6300 rpm	140 Nm @ 4400 rpm	FWD	3999.0	1765.0	1708.0	5.0	52.0
1230	Maruti Suzuki	Swift VXi [2014-2017]	520000	2018	40000	Petrol	Manual	Patna	Grey	Second	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1237	Skoda	Kushaq Style 1.0L TSI AT	1625000	2021	7900	Petrol	Automatic	Pune	Silver	First	Individual	999 cc	114 bhp @ 5000 rpm	178 Nm @ 1750 rpm	FWD	4225.0	1760.0	1612.0	5.0	50.0
1240	Skoda	Octavia 1.8 TSI Style Plus AT [2017]	1300000	2016	55000	Petrol	Automatic	Hyderabad	Grey	Second	Individual	1798 cc	177 bhp @ 5100 rpm	250 Nm @ 1250 rpm	FWD	4670.0	1814.0	1476.0	5.0	50.0
1242	Maruti Suzuki	Swift LXi	450000	2017	65000	Petrol	Manual	Kanpur	Grey	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1244	Maruti Suzuki	Alto 800 Lxi	280000	2018	48000	Petrol	Manual	Kanpur	Silver	Second	Individual	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3395.0	1490.0	1475.0	5.0	35.0
1245	Maruti Suzuki	Wagon R LXI ABS	425000	2018	18000	Petrol	Manual	Delhi	Grey	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3599.0	1495.0	1700.0	5.0	35.0
1246	Rolls-Royce	Ghost Extended Wheelbase	20000000	2011	27000	Petrol	Automatic	Delhi	Blue	Third	Individual	6592 cc	570 bhp @ 5250 rpm	780 Nm @ 1500 rpm	RWD	5569.0	1948.0	1550.0	5.0	82.5
1251	Maruti Suzuki	Swift DZire VXI	500000	2016	26000	Petrol	Manual	Delhi	White	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1252	Maruti Suzuki	Celerio VXi AMT	390000	2015	70000	Petrol	Automatic	Ahmedabad	White	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1255	Hyundai	i10 Magna 1.2 Kappa2	250000	2012	54556	Petrol	Manual	Lucknow	White	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1256	Maruti Suzuki	DZire VXi	685000	2019	74000	Petrol	Manual	Pune	Blue	First	Individual	1197 cc	89 bhp @ 6000 rpm	113 Nm @ 4400 rpm	FWD	3995.0	1735.0	1515.0	5.0	37.0
1257	Renault	Kwid RXT [2015-2019]	320000	2016	64000	Petrol	Manual	Mohali	Silver	First	Individual	799 cc	53 bhp @ 5678 rpm	72 Nm @ 4386 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1259	Maruti Suzuki	Swift VXi [2014-2017]	600000	2018	54000	Petrol	Manual	Mohali	White	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1260	Jeep	Compass Longitude (O) 1.4 Petrol AT [2019-2020]	1750000	2019	57000	Petrol	Automatic	Hyderabad	Silver	First	Individual	1368 cc	160 bhp @ 5500 rpm	250 Nm @ 2500 rpm	FWD	4395.0	1818.0	1640.0	5.0	60.0
1263	Toyota	Corolla Altis 1.8 G	390000	2009	68195	Petrol	Manual	Ahmedabad	White	First	Individual	1794 cc	132@6000	170@4200	FWD	4540.0	1760.0	1480.0	5.0	55.0
