	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
244	Hyundai	Verna Fluidic 1.6 CRDi SX	484999	2013	107000	Diesel	Manual	Chandigarh	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
246	Mercedes-Benz	E-Class E250 CDI BlueEfficiency	850000	2011	85000	Diesel	Automatic	Mohali	White	Second	Individual	2143 cc	203 bhp @ 4200 rpm	500 Nm @ 1600 rpm	RWD	4868.0	1854.0	1471.0	5.0	90.0
249	Mahindra	XUV500 W8	549000	2012	143000	Diesel	Manual	Mohali	Silver	First	Individual	2179 cc	140 bhp @ 3750 rpm	330 Nm @ 2800 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
250	Tata	Harrier XZ [2019-2020]	1725000	2019	68758	Diesel	Manual	Hyderabad	White	First	Individual	1956 cc	138 bhp @ 3750 rpm	350 Nm @ 1750 rpm	FWD	4598.0	1894.0	1706.0	5.0	50.0
251	Honda	Mobilio S Diesel	475000	2015	72000	Diesel	Manual	Agra	White	Second	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4386.0	1683.0	1603.0	7.0	42.0
256	Maruti Suzuki	Baleno Alpha 1.3	690000	2017	61000	Diesel	Manual	Surat	Orange	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
257	Jaguar	F-Pace Prestige	4200000	2018	90868	Diesel	Automatic	Chennai	Blue	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	AWD	4731.0	2071.0	1651.0	5.0	82.0
258	BMW	X5 xDrive30d Pure Experience (5 Seater)	2950000	2015	84700	Diesel	Automatic	Pune	Black	Second	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	5.0	
260	Toyota	Fortuner 3.0 4x4 AT	1750000	2015	72000	Diesel	Automatic	Jaipur	Black	Second	Individual	2982 cc	169 bhp @ 3600 rpm	343 Nm @ 1400 rpm	AWD	4705.0	1840.0	1850.0	7.0	80.0
262	BMW	X1 sDrive20d Expedition	2790000	2018	25000	Diesel	Automatic	Chennai	White	First	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	FWD	4439.0	1821.0	1612.0	5.0	51.0
263	Audi	Q3 35 TDI quattro Premium Plus	2475000	2018	38000	Diesel	Automatic	Delhi	Red	First	Individual	1968 cc	184 bhp @ 3500 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
266	BMW	3-Series 320d	800000	2012	75576	Diesel	Automatic	Mumbai	White	Second	Individual									
267	Mahindra	XUV500 W10	950000	2016	86000	Diesel	Manual	Lucknow	White	First	Individual	2179 cc	138 bhp @ 3750 rpm	330 Nm @ 1600 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
270	Porsche	Cayenne Diesel	5350000	2015	58000	Diesel	Automatic	Chandigarh	White	First	Individual	2967 cc	245 bhp @ 4400 rpm	550 Nm @ 2750 rpm	AWD	4846.0	2155.0	1705.0	5.0	85.0
271	Nissan	Terrano XL D Plus	450000	2014	85000	Diesel	Manual	Hyderabad	Silver	Second	Individual	1461 cc	84 bhp @ 3750 rpm	200 Nm @ 1900 rpm	FWD	4331.0	1822.0	1671.0	5.0	50.0
274	Mahindra	Thar LX 4-STR Hard Top Diesel AT	1825000	2022	11000	Diesel	Automatic	Mumbai	Black	First	Individual	2184 cc	130 bhp @ 3750 rpm	300 Nm @ 1600 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
275	Land Rover	Discovery Sport HSE 7-Seater	4459000	2018	57300	Diesel	Automatic	Indore	White	First	Individual	2179 cc	148 bhp @ 4000 rpm	400 Nm @ 1750 rpm	AWD	4600.0	2069.0	1724.0	7.0	65.0
276	BMW	5-Series 525d Sedan	1195000	2010	74000	Diesel	Automatic	Mumbai	Silver	Second	Individual	2497 cc	177@4000	400@2000		4841.0	1846.0	1468.0	5.0	70.0
279	Toyota	Innova 2.4 G 7 STR [2016-2017]	1950000	2020	45000	Diesel	Manual	Ludhiana	Grey	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
281	Isuzu	MU-X 4x2	2100000	2018	75592	Diesel	Automatic	Hyderabad	White	First	Individual	2999 cc	174 bhp @ 3600 rpm	380 Nm @ 1800 rpm	RWD	4825.0	1860.0	1840.0	7.0	65.0
285	Tata	Hexa XE 4x2 7 STR	1000000	2018	38000	Diesel	Manual	Mumbai	White	First	Individual	2179 cc	148 bhp @ 4000 rpm	320 Nm @ 1700 rpm	RWD	4788.0	1903.0	1791.0	7.0	60.0
288	Mercedes-Benz	GLS 350 d	7200000	2018	87200	Diesel	Automatic	Bangalore	White	First	Individual	2987 cc	255 bhp @ 3400 rpm	620 Nm @ 1600 rpm	AWD	5130.0	1934.0	1850.0	7.0	100.0
289	Audi	Q3 2.0 TDI quattro Premium Plus	1300000	2014	51000	Diesel	Automatic	Raipur	Gold	Second	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
292	Jaguar	XE Prestige Diesel	3299000	2017	29999	Diesel	Automatic	Bangalore	Blue	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	RWD	4795.0	1967.0	1416.0	5.0	56.0
293	Tata	Safari 4x2 EX TCIC	565000	2014	100472	Diesel	Manual	Ranchi	White	First	Individual	1948 cc	90@4300	190@3000		4810.0	1918.0	1925.0	7.0	65.0
294	Audi	Q3 35 TDI Premium + Sunroof	1798999	2016	84700	Diesel	Automatic	Karnal	White	First	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
296	Jaguar	XF 3.0 V6 Premium Luxury	1875000	2014	66000	Diesel	Automatic	Mumbai	Green	First	Individual									
299	Maruti Suzuki	Vitara Brezza VDi	725000	2018	42000	Diesel	Manual	Lucknow	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
300	BMW	X3 xDrive20d	1090000	2012	65000	Diesel	Automatic	Delhi	Silver	Second	Individual	1995 cc	184 bhp @ 4000 rpm	380 Nm @ 1750 rpm	AWD	4648.0	1881.0	1661.0	5.0	67.0
302	BMW	5-Series 520d Luxury Line [2017-2019]	3400000	2016	38000	Diesel	Automatic	Coimbatore	White	Second	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4936.0	1868.0	1479.0	5.0	65.0
303	Honda	Amaze 1.5 S i-DTEC	295000	2014	62500	Diesel	Manual	Varanasi	Bronze	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
304	Tata	Harrier XZA Plus Dual Tone	2251000	2021	30229	Diesel	Automatic	Mumbai	White	First	Individual	1956 cc	168 bhp @ 3750 rpm	350 Nm @ 1750 rpm	FWD	4598.0	1894.0	1706.0	5.0	50.0
307	Maruti Suzuki	Ciaz Delta 1.3 Hybrid	600000	2017	86000	Diesel	Manual	Yamunanagar	Brown	Second	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
309	Volkswagen	Polo 1.2 TDI	290000	2014	125000	Diesel	Manual	Jamshedpur	Silver	First	Individual									
311	Volvo	V40 D3 Kinetic	1200000	2015	50965	Diesel	Automatic	Kolkata	White	First	Corporate	1984 cc	150 bhp @ 3500 rpm	350 Nm @ 1500 rpm	FWD	4370.0	1783.0	1458.0	5.0	60.0
312	Toyota	Fortuner 3.0 4x2 AT	1525000	2014	72000	Diesel	Automatic	Delhi	White	First	Individual	2982 cc	169 bhp @ 3600 rpm	360 Nm @ 1400 rpm	RWD	4705.0	1840.0	1850.0	7.0	80.0
315	Mercedes-Benz	S-Class S 350D [2018-2020]	7900000	2017	11850	Diesel	Automatic	Vadodara	White	First	Individual	2925 cc	282 bhp @ 3600 rpm	600 Nm @ 1600 rpm	RWD	5246.0	1899.0	1494.0	5.0	70.0
317	BMW	3-Series 320d Luxury Edition	4550000	2021	24000	Diesel	Automatic	Delhi	White	First	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4709.0	1827.0	1435.0	5.0	59.0
318	Land Rover	Evoque HSE Dynamic	2499000	2015	50623	Diesel	Automatic	Kolkata	Gold	Second	Individual	2179 cc	188 bhp @ 3500 rpm	420 Nm @ 1750 rpm	AWD	4465.0	1900.0	1635.0	5.0	57.0
319	Mahindra	Xylo D2 BS-IV	210000	2012	85000	Diesel	Manual	Kanpur	White	Fourth	Individual	2489 cc	95@3600	220@1400		4520.0	1850.0	1895.0	7.0	55.0
320	Hyundai	Venue SX 1.5 CRDi	1097000	2022	1700	Diesel	Manual	Mumbai	White	First	Individual	1493 cc	99 bhp @ 4000 rpm	240 Nm @ 1500 rpm	FWD	3995.0	1770.0	1605.0	5.0	45.0
323	Mahindra	Scorpio S11 4WD 7 STR	1375000	2019	69000	Diesel	Manual	Lucknow	Black	First	Individual	2179 cc	140 bhp @ 3750 rpm	320 Nm @ 1500 rpm	AWD	4456.0	1820.0	1995.0	7.0	60.0
324	Audi	A4 2.0 TDI (143 bhp)	975000	2012	93417	Diesel	Automatic	Lucknow	White	First	Individual									
326	Toyota	Innova 2.4 VX 7 STR [2016-2020]	2175000	2017	29000	Diesel	Manual	Mysore	Bronze	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
328	Maruti Suzuki	Swift VDi	500000	2017	140000	Diesel	Manual	Warangal	Grey	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
334	BMW	5-Series 520d Sedan	1400000	2013	121000	Diesel	Automatic	Kanpur	Blue	First	Individual	1995 cc	184 bhp @ 4000 rpm	380 Nm @ 1750 rpm	RWD	4899.0	2094.0	1464.0	5.0	
335	Ford	Fiesta Style Diesel [2011-2014]	295000	2013	74000	Diesel	Manual	Hyderabad	Maroon	First	Individual	1498 cc	89 bhp @ 3750 rpm	204 Nm @ 2000 rpm	FWD	4291.0	1722.0	1496.0	5.0	43.0
336	Mahindra	XUV500 W8	484999	2012	102000	Diesel	Manual	Mumbai	Grey	Second	Individual	2179 cc	140 bhp @ 3750 rpm	330 Nm @ 2800 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
339	Tata	Safari 2.2 EX 4x2	375000	2013	97000	Diesel	Manual	Ambala Cantt	Black	First	Individual	2179 cc	138 bhp @ 4000 rpm	320 Nm @ 1700 rpm	RWD	4655.0	1965.0	1922.0	7.0	55.0
341	Porsche	Cayenne Platinum Edition Diesel	5350000	2016	55700	Diesel	Automatic	Navi Mumbai	Silver	First	Corporate	2967 cc	241 bhp @ 3800 rpm	550 Nm @ 1750 rpm	AWD	4855.0	1939.0	1705.0	5.0	85.0
342	BMW	X5 xDrive30d xLine	4250000	2017	80000	Diesel	Automatic	Thane	White	First	Individual	2993 cc	262 bhp @ 4000 rpm	620 Nm @ 1500 rpm	AWD	4922.0	2004.0	1745.0	5.0	80.0
343	Ford	Ecosport Trend 1.5 TDCi	480000	2014	115000	Diesel	Manual	Pune	White	First	Individual	1498 cc	89 bhp @ 3750 rpm	204 Nm @ 2000 rpm	FWD	3999.0	1765.0	1708.0	5.0	52.0
345	Hyundai	Elite i20 Sportz 1.4	561000	2015	61000	Diesel	Manual	Ahmedabad	Silver	First	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
348	Audi	Q3 35 TDI Premium + Sunroof	1695000	2015	60000	Diesel	Automatic	Delhi	White	Second	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
350	Mahindra	XUV500 W10	1375000	2016	75811	Diesel	Manual	Bangalore	Black	First	Individual	2179 cc	138 bhp @ 3750 rpm	330 Nm @ 1600 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
353	Maruti Suzuki	DZire VDi	590000	2018	68500	Diesel	Manual	Varanasi	Grey	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1735.0	1515.0	5.0	37.0
354	Toyota	Fortuner 3.0 4x2 AT	1495000	2014	85000	Diesel	Automatic	Delhi	White	First	Individual	2982 cc	169 bhp @ 3600 rpm	360 Nm @ 1400 rpm	RWD	4705.0	1840.0	1850.0	7.0	80.0
355	BMW	5-Series 520d M Sport	3300000	2017	41296	Diesel	Automatic	Mumbai	Blue	First	Individual	1995 cc	190 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4899.0	2094.0	1464.0	5.0	65.0
356	Honda	Amaze 1.5 SX i-DTEC	385000	2013	72567	Diesel	Manual	Samastipur	White	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
358	Maruti Suzuki	Vitara Brezza ZDi Plus	875000	2018	82000	Diesel	Manual	Ahmedabad	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
361	Hyundai	Creta SX 1.6 CRDi (O)	969999	2018	68000	Diesel	Manual	Kanpur	Black	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1500 rpm	FWD	4270.0	1780.0	1665.0	5.0	55.0
370	Audi	Q3 35 TDI Premium + Sunroof	2375000	2017	61643	Diesel	Automatic	Dehradun	Blue	First	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
373	Ford	Ecosport Ambiente 1.5L TDCi	445000	2014	38985	Diesel	Manual	Noida	Silver	First	Individual	1498 cc	99 bhp @ 3750 rpm	205 Nm @ 1750 rpm	FWD	3998.0	1765.0	1647.0	5.0	52.0
377	Jeep	Compass Limited (O) 2.0 Diesel [2017-2020]	1050000	2017	71800	Diesel	Manual	Lucknow	Black	First	Individual	1956 cc	171 bhp @ 3750 rpm	350 Nm @ 1750 rpm	FWD	4395.0	1818.0	1640.0	5.0	60.0
380	Toyota	Fortuner 2.8 4x2 AT [2016-2020]	3210000	2018	37000	Diesel	Automatic	Delhi	White	First	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	RWD	4795.0	1855.0	1835.0	7.0	80.0
382	Hyundai	Xcent E Plus CRDi	445000	2018	65555	Diesel	Manual	Varanasi	White	Second	Individual	1186 cc	74 bhp @ 4000 rpm	190 Nm @ 1750 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
383	Land Rover	Evoque SE R-Dynamic	5950000	2021	35000	Diesel	Automatic	Delhi	Beige	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	AWD	4371.0	1996.0	1649.0	5.0	66.5
384	BMW	X3 xDrive 20d Luxury Line [2018-2020]	3800000	2018	87000	Diesel	Automatic	Raipur	Blue	First	Individual	1995 cc	190 bhp @ 4000 rpm	400 Nm @ 1750 rpm	AWD	4657.0	1881.0	1678.0	5.0	67.0
386	Mahindra	Scorpio S11 4WD 7 STR	1490000	2018	68000	Diesel	Manual	Ludhiana	White	Second	Individual	2179 cc	140 bhp @ 3750 rpm	320 Nm @ 1500 rpm	AWD	4456.0	1820.0	1995.0	7.0	60.0
388	Tata	Grande GX	199000	2011	192326	Diesel	Manual	Ranchi	White	Third	Individual	2179 cc	120@4000	250@1500		4421.0	1780.0	1940.0	7.0	65.0
390	Toyota	Etios Liva VD Dual Tone	484999	2017	86006	Diesel	Manual	Gurgaon	White	First	Individual	1364 cc	67 bhp @ 3800 rpm	170 Nm @ 1800 rpm	FWD	3884.0	1695.0	1510.0	5.0	45.0
391	Honda	City SV Diesel	425000	2014	75000	Diesel	Manual	Kanpur	White	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
392	Mahindra	Scorpio S10	1150000	2014	99000	Diesel	Manual	Ludhiana	Silver	First	Individual	2179 cc	120 bhp @ 4000 rpm	280 Nm @ 1800 rpm	RWD	4456.0	1820.0	1995.0	8.0	60.0
394	Hyundai	i20 Active 1.4 SX	725000	2016	84000	Diesel	Manual	Aurangabad	White	First	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3995.0	1760.0	1555.0	5.0	45.0
395	Mercedes-Benz	M-Class ML 350 CDI	2450000	2014	65000	Diesel	Automatic	Chandigarh	White	Second	Individual	2997 cc	254 bhp @ 3600 rpm	619 Nm @ 1600 rpm	AWD	4804.0	2141.0	1796.0	5.0	70.0
397	Mercedes-Benz	E-Class E 220d Exclusive [2019-2019]	7350000	2022	17000	Diesel	Automatic	Surat	Grey	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
398	Mahindra	Thar AX 6-STR Soft Top Diesel MT	1550000	2020	28000	Diesel	Manual	Delhi	Black	First	Individual	2184 cc	130 bhp @ 3750 rpm	300 Nm @ 1600 rpm	AWD	3985.0	1820.0	1920.0	6.0	57.0
399	Honda	City S Diesel	645000	2015	64000	Diesel	Manual	Raipur	White	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
400	Honda	City SV Diesel	550000	2014	85000	Diesel	Manual	Jaipur	Silver	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
402	Volvo	V40 Cross Country D3	1595000	2015	44000	Diesel	Automatic	Mumbai	Blue	First	Individual	1984 cc	150 bhp @ 3500 rpm	350 Nm @ 1500 rpm	FWD	4370.0	1783.0	1458.0	5.0	60.0
415	Toyota	Innova 2.4 VX 8 STR [2016-2020]	1995000	2018	35123	Diesel	Manual	Patna	White	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	8.0	55.0
416	Kia	Seltos GTX Plus AT 1.5 Diesel [2019-2020]	1875000	2021	21000	Diesel	Automatic	Delhi	Grey	First	Individual	1493 cc	114 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4315.0	1800.0	1645.0	5.0	50.0
418	Skoda	Rapid Ambition 1.6 TDI CR MT	640000	2016	124000	Diesel	Manual	Coimbatore	Grey	First	Individual	1598 cc	105 bhp @ 4400 rpm	250 Nm @ 2500 rpm	FWD	4386.0	1699.0	1466.0	5.0	55.0
423	Mercedes-Benz	GLS 350 d	8500000	2019	13000	Diesel	Automatic	Mumbai	White	First	Individual	2987 cc	255 bhp @ 3400 rpm	620 Nm @ 1600 rpm	AWD	5130.0	1934.0	1850.0	7.0	100.0
425	Toyota	Innova 2.5 G 8 STR BS-III	434999	2010	120000	Diesel	Manual	Ranchi	Silver	First	Individual									
426	Mercedes-Benz	GLC 220 d Progressive	4550000	2018	45000	Diesel	Automatic	Mumbai	Grey	First	Individual	2143 cc	168 bhp @ 3000 rpm	400 Nm @ 1400 rpm	AWD	4656.0	1890.0	1639.0	5.0	66.0
427	Skoda	Superb L&K TDI AT	2500000	2017	82900	Diesel	Automatic	Coimbatore	Brown	First	Individual	1968 cc	174 bhp @ 3600 rpm	350 Nm @ 1500 rpm	FWD	4861.0	1864.0	1483.0	5.0	66.0
432	Hyundai	Grand i10 Sportz U2 1.2 CRDi	459999	2016	82844	Diesel	Manual	Hyderabad	Grey	First	Individual	1186 cc	74 bhp @ 4000 rpm	190 Nm @ 1750 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
436	Mahindra	Scorpio S10	775000	2014	125000	Diesel	Manual	Lucknow	White	First	Individual	2179 cc	120 bhp @ 4000 rpm	280 Nm @ 1800 rpm	RWD	4456.0	1820.0	1995.0	8.0	60.0
438	Maruti Suzuki	Ertiga VDi	770000	2015	112000	Diesel	Manual	Chennai	Gold	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4265.0	1695.0	1685.0	7.0	45.0
439	Maruti Suzuki	Ritz Vdi BS-IV	445000	2012	54948	Diesel	Manual	Mangalore	Silver	First	Individual	1248 cc	75@4000	190@2000		3715.0	1680.0	1620.0	5.0	43.0
443	Land Rover	Evoque HSE Dynamic	4000000	2017	25500	Diesel	Automatic	Pune	White	Second	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	AWD	4360.0	2120.0	1635.0	5.0	57.0
444	Mahindra	XUV500 W8 1.99 [2016-2017]	690000	2015	157662	Diesel	Manual	Jaipur	Silver	Second	Individual	1997 cc	138 bhp @ 3750 rpm	320 Nm @ 1600 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
445	Mercedes-Benz	CLA 200 D Urban Sport	2800000	2018	20000	Diesel	Automatic	Mumbai	Red	First	Individual	2143 cc	136 bhp @ 3200 rpm	300 Nm @ 1400 rpm	FWD	4630.0	1777.0	1432.0	5.0	56.0
446	Hyundai	Xcent SX 1.1 CRDi	525000	2018	78900	Diesel	Manual	Vadodara	Silver	First	Individual	1120 cc	71 bhp @ 4000 rpm	160 Nm @ 1500 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
448	Mercedes-Benz	E-Class E 220d Exclusive [2019-2019]	7780000	2022	11000	Diesel	Automatic	Delhi	Black	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
449	Skoda	Kodiaq Style 2.0 TDI 4x4 AT	1989999	2018	103000	Diesel	Automatic	Delhi	White	First	Individual					4697.0	1882.0	1665.0	7.0	63.0
450	Tata	Hexa XTA 4x2 7 STR	1200000	2017	95785	Diesel	Automatic	Hyderabad	Blue	First	Individual	2179 cc	154 bhp @ 4000 rpm	400 Nm @ 1700 rpm	RWD	4788.0	1903.0	1791.0	7.0	60.0
451	Ford	Ecosport Titanium 1.5L TDCi	620000	2017	92000	Diesel	Manual	Agra	Brown	First	Individual	1498 cc	99 bhp @ 3750 rpm	205 Nm @ 1750 rpm	FWD	3998.0	1765.0	1647.0	5.0	52.0
452	Jaguar	F-Pace Prestige	5200000	2019	43000	Diesel	Automatic	Delhi	Black	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	AWD	4731.0	2071.0	1651.0	5.0	82.0
453	Mercedes-Benz	CLA 200 CDI Sport	1998999	2017	39328	Diesel	Automatic	Kolkata	Silver	First	Individual	2143 cc	134 bhp @ 3600 rpm	300 Nm @ 1600 rpm	FWD	4630.0	1777.0	1432.0	5.0	56.0
454	Toyota	Innova 2.4 ZX AT 7 STR	2725000	2020	18625	Diesel	Automatic	Mumbai	Bronze	First	Individual	2393 cc	148 bhp @ 3400 rpm	360 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
456	MINI	Countryman Cooper D	1489000	2014	81000	Diesel	Automatic	Panvel	Purple	Second	Individual	1995 cc	112 bhp @	270 Nm @ 1750 rpm	FWD	4097.0	1789.0	1561.0	5.0	47.0
457	Maruti Suzuki	DZire ZDi Plus AMT	685000	2018	92000	Diesel	Automatic	Ludhiana	White	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1735.0	1515.0	5.0	37.0
458	Mahindra	Scorpio S3 2WD 7 STR	1121000	2019	38000	Diesel	Manual	Patna	White	First	Individual	2523 cc	75 bhp @ 3200 rpm	200 Nm @ 1400 rpm	RWD	4456.0	1820.0	1930.0	7.0	60.0
461	Audi	Q3 2.0 TDI quattro Premium	1350000	2015	47706	Diesel	Automatic	Ranchi	Black	First	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
463	Ford	Aspire Titanium1.5 TDCi	450000	2016	44613	Diesel	Manual	Ranchi	Silver	First	Individual	1498 cc	99 bhp @ 3750 rpm	215 Nm @ 1750 rpm	FWD	3995.0	1695.0	1525.0	5.0	40.0
466	BMW	3-Series 320d Luxury Line	4390000	2020	23000	Diesel	Automatic	Mumbai	White	First	Corporate	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
472	Mercedes-Benz	GLE 300d 4MATIC LWB	9390000	2022	14000	Diesel	Automatic	Delhi	White	First	Individual	1950 cc	241 bhp @ 4200 rpm	500 Nm @ 1600 rpm	AWD	4924.0	2157.0	1772.0	5.0	93.0
473	Mahindra	TUV300 T8 AMT mHAWK100	615000	2017	69000	Diesel	Automatic	Delhi	Black	First	Individual	1493 cc	100 bhp @ 3750 rpm	240 Nm @ 1600 rpm	RWD	3995.0	1835.0	1839.0	7.0	60.0
474	Honda	City V Diesel	525000	2015	114635	Diesel	Manual	Kolkata	Grey	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
475	BMW	X1 sDrive20d xLine	2650000	2018	50000	Diesel	Automatic	Delhi	Blue	Second	Individual	1995 cc	184 bhp @ 4000 rpm	350 Nm @ 1750 rpm	RWD	4454.0	2044.0	1545.0	5.0	63.0
476	BMW	X1 sDrive20d xLine	3785000	2019	29221	Diesel	Automatic	Bangalore	Blue	First	Individual	1995 cc	184 bhp @ 4000 rpm	350 Nm @ 1750 rpm	RWD	4454.0	2044.0	1545.0	5.0	63.0
478	Audi	A6 2.0 TDI Premium	1175000	2012	77000	Diesel	Automatic	Mumbai	Blue	Second	Individual	1968 cc	177 bhp @ 3750 rpm	380 Nm @ 1750 rpm	FWD	4915.0	1874.0	1455.0	5.0	65.0
479	Mercedes-Benz	GLC 220d 4MATIC Progressive	6400000	2022	5500	Diesel	Automatic	Hyderabad	White	UnRegistered Car	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	AWD	4658.0	1890.0	1644.0	5.0	66.0
480	BMW	3-Series 320d Sport Line	1450000	2013	70000	Diesel	Automatic	Mumbai	Blue	Second	Individual	1995 cc	184 bhp @ 4000 rpm	380 Nm @ 1750 rpm	RWD	4624.0	2031.0	1429.0	5.0	60.0
481	BMW	X5 xDrive 30d M Sport	4900000	2017	65341	Diesel	Automatic	Pune	White	Second	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	5.0	
484	Volkswagen	Tiguan Highline TDI	2990000	2020	17904	Diesel	Automatic	Mumbai	White	First	Individual	1968 cc	141 bhp @ 4000 rpm	340 Nm @ 1750 rpm	AWD	4486.0	1839.0	1672.0	5.0	71.0
485	Land Rover	Evoque Pure SD4	2150000	2012	95000	Diesel	Automatic	Coimbatore	White	First	Individual	2179 cc	190 bhp @ 3500 rpm	420 Nm @ 1750 rpm	AWD	4355.0	2120.0	1635.0	5.0	57.0
492	Mahindra	Bolero SLX 2WD	379000	2012	88500	Diesel	Manual	Panchkula	White	Second	Individual									
